timestamp,min,max,avg
0,9.079904556274414,21.397308349609375,14.492866516113281
300,7.523056983947754,29.573162078857422,13.290324211120605
600,9.169821739196777,51.22303009033203,20.79808235168457
900,6.368462085723877,15.910730361938477,10.678827285766602
1200,7.444056987762451,15.381660461425781,11.774920463562012
1500,7.780012607574463,40.6639404296875,18.17221450805664
1800,6.191551208496094,48.3367919921875,16.509784698486328
2100,6.501064777374268,19.65752410888672,12.3764009475708
2400,8.073372840881348,27.630428314208984,13.67015266418457
2700,10.152255058288574,34.65042495727539,13.352808952331543
3000,8.162979125976562,52.919898986816406,16.60849380493164
3300,6.856873035430908,12.251628875732422,10.392762184143066
3600,6.438788890838623,20.007160186767578,13.859414100646973
3900,6.471127986907959,35.82373046875,13.901042938232422
4200,6.987700462341309,65.63751983642578,21.61600112915039
4500,6.493444442749023,15.203067779541016,10.905235290527344
4800,7.436326026916504,22.856199264526367,12.441280364990234
5100,7.770866394042969,59.10797119140625,20.406553268432617
5400,7.400540351867676,59.8488655090332,16.357677459716797
5700,6.02902889251709,33.96527099609375,11.996748924255371
6000,9.2430419921875,28.25251579284668,12.938779830932617
6300,6.433929443359375,31.798648834228516,12.377572059631348
6600,6.241401672363281,61.2375602722168,16.219249725341797
6900,6.972945213317871,15.157004356384277,11.001201629638672
7200,9.385193824768066,18.17145347595215,11.494603157043457
7500,8.689641952514648,37.809844970703125,16.35333824157715
7800,6.788175106048584,61.482906341552734,23.413414001464844
8100,6.515612602233887,15.198006629943848,10.571497917175293
8400,7.725056171417236,15.851714134216309,11.59974193572998
8700,8.628923416137695,41.479522705078125,20.30853271484375
9000,5.789013862609863,60.61726760864258,15.829906463623047
9300,6.868682861328125,29.83700942993164,15.816262245178223
9600,6.803861618041992,24.164888381958008,12.971518516540527
9900,6.498100757598877,37.62704086303711,12.965465545654297
10200,6.4354329109191895,61.376564025878906,16.178253173828125
10500,7.469046592712402,14.550599098205566,11.007842063903809
10800,8.166313171386719,19.818317413330078,11.260339736938477
11100,7.409676551818848,39.108272552490234,13.895538330078125
11400,7.171809196472168,58.030860900878906,24.48858642578125
11700,5.81338357925415,13.88593578338623,10.596293449401855
12000,6.718174934387207,19.340585708618164,11.76988410949707
12300,7.2681050300598145,46.22171401977539,19.80606460571289
12600,6.477527141571045,56.471038818359375,16.307729721069336
12900,6.685492992401123,39.635894775390625,13.660856246948242
13200,8.114458084106445,29.525501251220703,13.290002822875977
13500,6.080739498138428,34.74484634399414,12.535172462463379
13800,7.5663347244262695,60.9170036315918,15.926690101623535
14100,6.532469272613525,15.564901351928711,10.670369148254395
14400,6.869497776031494,16.539785385131836,11.424860954284668
14700,6.467252731323242,25.631547927856445,12.638937950134277
15000,9.827406883239746,64.99459838867188,26.54789924621582
15300,7.840936183929443,16.59621238708496,11.496109008789062
15600,7.458287239074707,17.278722763061523,12.13681411743164
15900,10.40562629699707,43.008445739746094,21.069223403930664
16200,6.73006010055542,57.46554946899414,16.325672149658203
16500,7.046840190887451,25.948102951049805,12.685198783874512
16800,6.8722710609436035,36.193992614746094,14.527839660644531
17100,7.844884395599365,26.806087493896484,13.036958694458008
17400,8.545971870422363,60.47075271606445,15.882112503051758
17700,7.460194110870361,12.939702033996582,10.85766315460205
18000,7.303267002105713,19.063377380371094,10.661745071411133
18300,6.843464374542236,32.06370162963867,12.49239730834961
18600,7.116246700286865,50.3419303894043,21.633224487304688
18900,9.39781665802002,18.412254333496094,13.97620964050293
19200,8.792037963867188,21.80800437927246,11.625106811523438
19500,9.306269645690918,45.76665115356445,17.88787078857422
19800,8.529891967773438,53.22919464111328,17.155235290527344
20100,14.214599609375,33.004520416259766,19.91510009765625
20400,9.266979217529297,32.421356201171875,17.909297943115234
20700,6.555516242980957,32.55055236816406,12.785292625427246
21000,8.863455772399902,41.352413177490234,16.28097152709961
21300,8.784797668457031,12.659017562866211,11.126045227050781
21600,8.317575454711914,15.294214248657227,11.088316917419434
21900,8.773613929748535,35.044769287109375,12.696457862854004
22200,10.627077102661133,43.68244171142578,24.399181365966797
22500,8.703324317932129,16.229644775390625,12.538658142089844
22800,9.979401588439941,16.08608055114746,12.555989265441895
23100,10.159906387329102,40.24622344970703,17.626602172851562
23400,6.554576396942139,37.85832595825195,18.21656036376953
23700,6.631266117095947,22.900827407836914,13.536861419677734
24000,8.30986499786377,20.584447860717773,13.638352394104004
24300,5.152620792388916,31.190237045288086,11.842650413513184
24600,6.5594635009765625,49.62065505981445,15.920317649841309
24900,6.5383076667785645,15.45466136932373,10.858590126037598
25200,7.430939197540283,17.731306076049805,11.164741516113281
25500,7.735378742218018,36.481964111328125,12.815447807312012
25800,7.818276882171631,65.57095336914062,21.014076232910156
26100,7.616048336029053,14.400486946105957,10.338438034057617
26400,7.190579414367676,23.248069763183594,15.014189720153809
26700,7.108414649963379,48.784698486328125,18.172000885009766
27000,6.358218669891357,59.12001037597656,15.151113510131836
27300,6.762234687805176,27.00501823425293,12.247251510620117
27600,7.423358917236328,19.301265716552734,12.669970512390137
27900,7.400226593017578,32.671878814697266,12.922192573547363
28200,8.063467979431152,65.27420806884766,16.15924835205078
28500,6.474535942077637,14.754334449768066,10.690340995788574
28800,8.112338066101074,14.493083000183105,10.814701080322266
29100,6.720386028289795,37.58656692504883,12.930643081665039
29400,8.349343299865723,60.186302185058594,22.40696907043457
29700,6.192199230194092,17.128528594970703,10.486190795898438
30000,4.472949504852295,20.10206413269043,12.069408416748047
30300,10.422940254211426,47.30454635620117,19.148239135742188
30600,4.689257621765137,56.393592834472656,15.436504364013672
30900,6.157829761505127,32.788177490234375,13.2863187789917
31200,6.932558059692383,23.531024932861328,13.656864166259766
31500,6.4237380027771,27.856792449951172,12.979572296142578
31800,7.601766586303711,61.13592529296875,16.135543823242188
32100,7.918429374694824,13.987468719482422,10.583247184753418
32400,5.823978900909424,19.42560577392578,10.992761611938477
32700,7.535943508148193,30.190824508666992,13.319448471069336
33000,9.93601131439209,58.52590560913086,21.409465789794922
33300,8.483453750610352,15.348419189453125,10.893083572387695
33600,9.280181884765625,14.36017894744873,11.517622947692871
33900,11.003376007080078,36.64899826049805,21.077890396118164
34200,7.73615026473999,57.16926193237305,15.784063339233398
34500,7.6181135177612305,38.950775146484375,13.839841842651367
34800,9.193236351013184,19.712886810302734,13.584630012512207
35100,7.5238752365112305,36.145111083984375,13.05225658416748
35400,6.809816837310791,62.865421295166016,15.292135238647461
35700,7.622793197631836,14.685872077941895,10.430002212524414
36000,8.842812538146973,15.971728324890137,11.241148948669434
36300,7.621966361999512,32.743743896484375,13.32204532623291
36600,6.546887397766113,67.38243103027344,21.60934066772461
36900,7.588912487030029,12.528342247009277,10.14592170715332
37200,6.957130432128906,13.171783447265625,10.185416221618652
37500,7.961221694946289,58.79010772705078,21.56458282470703
37800,9.907964706420898,66.689453125,20.289968490600586
38100,7.671372413635254,36.929927825927734,14.483470916748047
38400,8.264487266540527,18.781320571899414,12.668319702148438
38700,7.555008888244629,27.56968116760254,12.669998168945312
39000,7.49894905090332,62.4404182434082,16.267656326293945
39300,6.510426998138428,15.300793647766113,10.831710815429688
39600,6.517283916473389,14.437474250793457,10.845320701599121
39900,5.238506317138672,31.591064453125,12.556629180908203
40200,10.853008270263672,52.78068161010742,20.20696449279785
40500,6.878049373626709,15.575133323669434,10.27303409576416
40800,6.967530250549316,18.260009765625,11.388956069946289
41100,7.3768839836120605,39.34785461425781,18.3776912689209
41400,8.978719711303711,54.34891128540039,15.189180374145508
41700,10.047223091125488,45.56916809082031,17.637182235717773
42000,7.565788269042969,22.213266372680664,12.497411727905273
42300,7.618181228637695,32.59606170654297,12.877462387084961
42600,7.6821818351745605,50.048583984375,15.245376586914062
42900,5.7843451499938965,16.66861915588379,10.801065444946289
43200,4.631763458251953,17.23444175720215,10.260976791381836
43500,6.666914463043213,25.45475196838379,13.42891788482666
43800,8.273659706115723,50.250389099121094,20.404056549072266
44100,6.165335655212402,14.2307767868042,10.663640022277832
44400,7.4269304275512695,15.72899055480957,10.919769287109375
44700,11.12865161895752,42.94607162475586,18.848230361938477
45000,5.98754358291626,37.66804122924805,15.558746337890625
45300,6.88801908493042,26.83281898498535,15.478577613830566
45600,7.844155311584473,23.790311813354492,14.516645431518555
45900,7.850805282592773,30.07731056213379,14.200325965881348
46200,7.345857620239258,40.229312896728516,18.61880111694336
46500,6.906725883483887,15.684534072875977,11.137565612792969
46800,6.903867244720459,19.350345611572266,11.167258262634277
47100,8.105986595153809,32.299129486083984,13.371288299560547
47400,10.58200454711914,39.553035736083984,25.34004020690918
47700,8.77662467956543,16.261627197265625,11.553956985473633
48000,7.705322742462158,17.037673950195312,11.092926979064941
48300,8.095805168151855,45.761802673339844,18.285327911376953
48600,6.592045307159424,51.220943450927734,15.851133346557617
48900,6.181474208831787,15.470355987548828,11.122570991516113
49200,11.089625358581543,25.96331024169922,19.23072052001953
49500,14.453922271728516,38.34931945800781,19.330289840698242
49800,8.706771850585938,57.7747802734375,19.053659439086914
50100,8.651383399963379,14.168085098266602,11.168450355529785
50400,6.70089054107666,20.63776206970215,11.07809829711914
50700,6.30258846282959,37.62855911254883,13.157362937927246
51000,10.053645133972168,58.888301849365234,20.839019775390625
51300,8.868158340454102,15.993047714233398,11.195128440856934
51600,8.953484535217285,17.62445831298828,11.385059356689453
51900,8.821614265441895,43.9217529296875,18.316293716430664
52200,7.0307698249816895,60.853267669677734,15.919447898864746
